gene_id	gene_name	rep1_0	rep1_3	rep1_9	rep1_24	rep2_0	rep2_3	rep2_9	rep2_24	rep3_0	rep3_3	rep3_9	rep3_24
BAB73685	all2065	0.159474	1.141097	0.708466	0.030819	0.526305	0.53359	0.585411	0.038758	0.077092	0.702204	0.378333	0.237462
BAB73686	all1987	50.903503	47.836758	28.946335	67.3284	53.559544	9.790258	73.262657	66.012657	10.085497	13.150784	43.841267	46.938255
BAB73687	all1988	38.615501	43.662464	24.515348	42.832153	40.603703	29.278086	47.005215	64.846664	31.639799	31.490896	38.534828	67.279709
BAB73688		27.748476	15.448256	36.081131	60.953026	24.130785	19.227917	29.333139	45.16457	20.375681	22.544771	43.145313	77.591209
BAB73689	all1990	16.663412	16.828375	8.336852	32.595211	21.235998	10.905682	25.691086	27.313446	11.612901	15.121907	28.172583	41.320152
BAB73690	all1991	55.302933	31.569361	25.388823	62.092609	47.361088	21.236925	62.637138	60.67894	10.113664	17.983341	19.333563	53.544731
BAB73691	asl1992	26.581438	31.089495	17.179701	58.395481	17.500521	18.020826	33.815113	75.046318	5.089343	11.96304	31.289961	83.464119
BAB73692	asl1993	41.95129	61.388378	67.23568	52.039352	35.718559	95.394745	53.970089	64.157249	59.334415	102.450462	133.800583	77.284752
BAB73693	asl1994	5.93514	26.245438	17.687447	28.120716	13.964389	21.431341	20.04985	52.732555	3.443233	1.282634	17.875011	28.928837
BAB73694	all1995	18.474627	70.189621	108.71154	108.492828	25.316788	128.278809	64.517319	96.454895	43.075573	105.28006	114.242355	123.501137
BAB73695	all1996	14.79722	31.455469	23.064634	81.228638	22.045851	22.083002	48.031006	87.097122	4.166111	20.258087	35.581421	52.380707
BAB73696	alr1997	25.095707	64.036942	66.153763	39.907402	20.925583	72.787079	46.925659	41.370831	24.517908	69.351776	60.294506	54.916264
BAB73697	alr1998	35.593395	60.943481	39.913803	37.599789	30.999456	47.73151	42.43589	30.593245	21.088247	38.690006	24.388577	54.201641
BAB73698	alr1999	56.489704	14.750082	8.406384	18.098591	60.148449	12.997466	16.196625	14.041514	30.181164	7.021985	20.292234	28.622124
BAB73699	all2000	36.406796	30.378269	14.386497	46.972225	40.108597	22.820354	37.023891	22.37933	18.688026	48.234844	40.196663	77.443947
BAB73700	alr2001	150.732483	39.042404	29.237604	59.74786	106.589134	19.678026	40.563786	41.168999	103.018501	20.144913	41.35091	41.327122
BAB73701	all2002	59.483513	38.598225	15.27003	48.967937	55.16497	25.700472	46.122719	27.463078	33.692421	8.657786	17.542913	30.964218
BAB73702	all2003	264.269012	217.017105	185.361908	621.676941	251.13269	141.477921	433.291138	393.259613	189.344345	127.323738	218.361969	405.684692
BAB73703	all2004	234.138565	105.481171	86.806244	133.88736	233.218399	58.420013	100.256889	195.94104	202.657928	63.021904	96.790443	159.394211
BAB73704	all2005	149.422623	40.369427	20.566618	50.795361	129.460876	41.254261	46.988602	62.496067	86.03138	15.79934	35.149155	49.002045
BAB73705	all2006	268.344269	195.164261	153.769287	171.768188	240.871292	162.183975	199.375565	201.152771	113.835709	173.025101	157.683487	142.467911
BAB73706	all2007	37.2812	25.12034	31.080639	37.950268	36.994278	46.390217	34.500477	24.767414	20.721716	40.167858	28.627407	38.366291
BAB73707	all2008	60.963791	79.863594	88.85318	81.208977	75.228897	89.551727	63.312622	74.297813	51.322586	101.660355	167.383286	111.649902
BAB73708	alr2009	24.262896	30.258896	19.686691	21.901581	28.400755	21.881521	25.583204	16.658785	20.639397	26.207579	20.509892	20.291525
BAB73709		115.66613	40.44455	31.40004	53.611771	104.878647	29.999968	36.334621	71.051987	71.298439	28.313835	50.454826	62.798367
BAB73710	all2011	44.88522	22.586479	20.108114	15.822476	31.504387	18.028019	19.47942	13.282766	34.199326	17.818012	31.329351	20.947666
BAB73711	all2012	15.084371	4.953696	5.181613	6.130092	8.143242	8.072111	6.226037	5.770466	6.020925	6.871257	3.569128	7.745182
BAB73712	all2013	45.046631	15.913263	14.873991	19.773552	32.265614	26.001215	22.055115	37.435646	13.794742	20.441992	13.253195	28.099409
BAB73713	alr2014	120.870163	69.184387	30.995604	47.539146	144.173996	83.982758	81.947777	30.343658	85.984337	79.455406	79.357033	31.984766
BAB73714	alr2015	35.971146	13.868353	4.902763	17.794497	40.336102	16.677069	22.096478	9.325318	16.910398	14.910635	2.44034	9.154055
BAB73715	asr2016	790.201111	364.887451	180.97702	198.555069	751.508972	447.33728	471.894348	243.466293	467.869843	408.034973	133.702454	141.061172
BAB73716	all2017	122.194923	103.271294	122.695694	186.031891	141.2854	47.803513	102.815231	275.836884	64.549904	76.177757	128.873489	286.796692
BAB73717	alr2018	24.226963	16.39443	11.347808	17.303854	27.974592	12.272285	20.09985	14.349613	8.414956	17.040716	8.181654	24.220011
BAB73718	alr2019	48.187202	19.373207	2.084031	11.923146	63.94371	17.997807	20.655527	9.907804	9.194502	17.409758	4.91379	12.757602
BAB73719	all2020	13.852915	12.269011	10.499521	12.599406	16.194637	5.755352	10.955108	20.103165	7.014354	12.177626	7.407674	19.942957
BAB73720	all2021	14.401307	14.071166	16.191521	15.555578	11.948923	21.445152	9.722277	16.309938	18.070354	22.240133	36.759735	28.143759
BAB73721	all2022	8.050291	13.289348	18.519356	27.25971	9.228885	14.580138	19.389086	16.134218	8.212091	18.07502	28.190231	30.965141
BAB73722	all2023	28.59922	23.719179	19.729832	32.751064	29.976713	17.249458	36.960762	28.916603	6.723629	24.406055	27.62479	37.291336
BAB73723	asl2024	6.563808	5.460761	3.010558	9.03601	3.726779	0	3.038872	0	1.362546	0	0	2.811551
BAB73724	all2025	6.152558	5.498029	1.900028	4.165928	6.815749	1.149814	6.717474	4.72049	1.579835	2.657721	1.906281	5.866318
BAB73725	all2026	5.006759	0.935446	0	0.773588	5.923879	3.519801	1.631784	0	3.463812	2.236387	0	0
BAB73726	all2027	4.079535	2.871454	1.329989	3.254337	9.514172	5.436765	7.854182	1.930544	15.781766	2.611073	0	4.378341
BAB73727	asl2028	2.52491	1.597601	0.518133	1.456077	0	1.154343	4.004682	0	0.735607	0	2.082104	0.522773
BAB73728	all2029	5.924646	5.408312	11.498139	11.054439	6.281992	10.894623	9.084427	8.673569	5.639014	8.920556	17.31366	18.82645
BAB73729	all2030	1.640676	3.187341	6.126866	3.430916	0.557049	3.264404	6.523908	4.159021	2.260415	4.239222	2.937734	2.427596
BAB73730	all2031	3.39661	5.605168	9.691735	13.819426	3.751586	7.253406	6.718713	9.680952	2.537867	7.158154	11.553906	12.890731
BAB73731	all2032	1.469185	0.836242	0.40228	0.941573	1.640291	0	1.780059	0.276757	1.029316	0	0	2.644462
BAB73732		1.322702	2.467554	0.586939	4.018113	3.328161	0	2.362175	2.326015	0.820415	3.847901	2.621756	4.899395
BAB73733	all2034	7.456511	20.268595	39.419182	28.096804	12.025905	38.697556	24.609095	19.425426	13.120605	49.368877	88.117508	34.571426
BAB73734	all2035	4.02244	3.242573	0.548934	3.812448	5.799329	1.568012	2.458025	1.513305	4.279212	3.083776	2.491748	4.196639
BAB73735	asr2036	0	0	0	0	0	0	0	0	0	0	0	1.142399
BAB73736	all2037	4.789727	7.543437	4.437374	4.785779	6.713706	6.595565	3.760618	6.182282	1.681954	5.18995	2.910246	5.457129
BAB73737	all2038	9.047651	9.006765	8.095678	10.529565	10.284724	12.218505	10.081142	15.993636	10.937254	6.961403	11.86862	24.856747
BAB73738	all2039	12.544256	2.417444	2.865063	3.06456	12.049056	0	0.862469	1.264577	4.268033	1.581916	0	3.027748
BAB73739	all2040	35.074429	10.023189	7.35391	9.650408	33.592957	3.288617	11.787899	9.114789	18.947542	9.016265	11.419515	8.294035
BAB73740	asr2041	1.30584	0	1.468768	0	0	0	0	0	0	1.852697	0	0
BAB73741	alr2042	2.245628	3.64071	2.907536	2.87199	1.950555	3.696157	3.285433	2.298434	0.659464	3.797363	1.172634	3.75989
BAB73742	alr2043	1.385478	1.185809	1.154196	3.011447	1.154733	1.151646	2.696246	2.581123	0.592054	0.629352	1.196413	6.305707
BAB73743	alr2044	13.645535	12.053162	12.086185	22.249458	15.028214	13.01059	22.196953	16.179609	5.285739	14.971228	13.188704	16.020391
BAB73744	alr2045	103.679855	63.831619	57.451832	58.949871	99.167564	73.855652	64.533615	42.462418	67.057091	97.394409	42.090031	55.68504
BAB73745	alr2046	57.915874	49.669949	68.303444	89.653374	40.810909	37.910664	75.16478	74.876396	70.770905	36.217045	103.549187	67.17482
BAB73746	asl2047	76.807747	43.087376	7.081999	98.90406	60.003605	20.706057	68.79705	42.402382	7.518212	13.704871	9.368975	32.589626
BAB73747	alr2048	82.249573	50.722546	50.354843	74.941254	81.364517	43.65588	57.066387	97.640366	87.829391	57.718575	86.653488	119.57132
BAB73748	alr2049	133.218704	132.023209	48.998035	711.129761	148.102905	60.651394	469.297638	376.826508	32.979038	39.472057	23.301527	106.775002
BAB73749	all2050	70.612816	82.919327	52.028519	44.701622	63.173519	74.085159	80.250679	48.57885	41.332829	76.204018	57.432125	40.582176
BAB73750	alr2051	95.073036	153.579117	80.385437	46.857002	73.96978	139.693588	122.754417	52.108055	63.81028	160.463943	39.073227	36.565144
BAB73751	asl2052	110.03476	306.303894	136.005875	118.208893	107.14418	260.506989	262.056	161.634064	52.835892	228.192429	46.516582	50.50132
BAB73752	all2053	15.462184	20.61133	20.854385	33.464989	20.06369	28.259209	20.002268	43.957817	16.266788	16.548088	40.269531	44.402885
BAB73753	alr2054	65.880096	36.444233	37.018513	31.254185	57.585747	34.170471	26.681026	28.392334	63.925594	49.577854	22.064432	27.750202
BAB73754	alr2055	25.834646	7.467497	3.516709	0.776006	21.188076	8.941691	5.724437	2.044107	21.025314	3.621564	2.994637	1.293852
BAB73755	all2056	51.537155	41.886272	36.660999	30.159534	59.199242	50.757416	33.385201	25.459679	39.782375	49.567902	53.26543	29.705248
BAB73756	alr2057	43.774048	43.967869	30.533939	21.611023	38.000225	80.676758	29.720213	16.192045	44.673298	69.660355	22.307837	16.905266
BAB73757	all2058	17.744995	10.773795	4.573517	7.7402	11.8504	4.288287	6.208687	5.664316	9.923955	5.227121	6.94207	7.125574
BAB73758	all2059	24.502787	13.619461	19.749443	17.160551	20.373058	13.465963	18.913527	25.540451	17.268099	10.669187	17.484015	25.710443
BAB73759	alr2060	63.657787	58.138706	36.331547	47.773949	67.15004	34.466454	49.355812	56.121277	45.640636	29.294474	38.591236	49.04319
BAB73760	asl2061	548.782288	186.957352	148.539322	353.714478	539.166565	63.244049	179.47879	431.294708	192.988907	99.962776	130.510757	258.956451
BAB73761	all2062	636.167664	695.958801	1780.114746	1046.613037	658.766174	1968.105103	906.22998	290.920746	1969.41333	2185.445557	1894.814087	825.97345
BAB73762	all2063	95.029785	70.657349	75.541534	76.942963	110.148201	64.186386	82.891815	58.906178	91.721214	80.309494	104.807587	67.100052
BAB73763	alr2064	60.658081	40.807526	35.689354	69.121193	55.13052	54.00433	62.491398	55.926666	45.03804	58.986027	19.554455	52.123653
BAB73764	all3682	53.146393	52.257217	31.55699	39.11517	59.491772	38.800171	46.94894	41.856152	31.462521	42.799221	23.589272	47.938374
BAB73765	alr1727	69.577942	93.749634	99.64962	69.216034	77.050835	112.798302	90.45295	60.118927	85.908134	100.411621	55.06818	45.588715
BAB73766	alr0552	101.080452	193.887665	211.879333	162.170502	110.65509	292.676941	192.427155	126.351746	181.150986	314.436768	208.907227	76.497475
BAB73767	all2068	23.261591	10.334064	8.055917	18.448521	24.333923	6.439901	20.724003	15.898329	13.298335	9.286768	9.098713	21.41263
BAB73768	all2069	14.654148	8.15802	4.438006	13.58036	18.760853	1.58664	10.086908	11.651005	4.38398	4.580834	11.19071	12.215038
BAB73769	all2070	11.34098	15.926553	27.789745	29.220898	14.726937	13.645897	33.545952	32.59988	12.932936	27.33032	39.880161	27.913319
BAB73770	alr2071	72.173882	96.810417	75.105591	44.585686	72.385704	128.156113	96.650299	25.291983	49.586899	146.147797	98.757202	34.589405
BAB73771		283.678955	148.577362	121.942627	118.130554	279.938293	162.850784	144.977722	116.258621	285.032562	144.391586	340.08847	104.596649
BAB73772	alr2073	129.875137	23.038462	37.774101	39.683002	145.862244	36.369541	35.733803	31.044365	168.995712	36.434444	63.336731	43.322956
BAB73773	alr2074	121.44265	64.702003	92.306145	94.625565	120.566406	51.142658	96.939842	154.378281	49.745083	47.017548	76.29216	119.335358
BAB73774	alr2075	35.578358	25.386736	28.76325	31.440357	42.217369	21.247414	30.441914	33.760593	26.422247	43.558994	32.694088	25.791079
BAB73775	alr2076	144.548141	253.882431	583.589233	305.602173	174.397141	408.704803	267.436768	256.675476	224.146805	424.502319	624.624084	459.296356
BAB73776	all2077	419.746307	752.79541	444.725647	595.793091	528.302979	528.674622	925.732483	332.796631	329.548065	543.059204	435.273132	248.977676
BAB73777	asl2078	27.911846	37.17067	19.895823	32.581787	20.35174	30.590925	22.387732	21.508982	0	24.524597	17.214077	16.934664
BAB73778	alr2079	164.779114	82.422592	78.67672	93.414474	180.580872	73.297012	90.015694	92.63739	196.831589	49.341022	67.154922	83.818176
BAB73779	all2080	592.624207	185.35347	194.276031	91.387314	605.330688	281.449554	129.50824	128.582184	1291.683594	355.70813	574.630188	114.519135
BAB73780	alr2081	24.132504	42.156395	28.422039	70.998009	29.522585	27.122736	68.836189	69.904648	11.484954	28.105309	28.550043	44.098568
BAB73781		100.838097	175.599243	277.433014	86.387123	97.473999	401.985565	103.261032	128.91185	316.690887	616.563965	652.150513	125.043816
BAB73782	alr2083	44.386063	38.905952	15.25672	40.2206	53.220657	26.009985	31.215914	33.495701	20.803492	9.991801	16.227467	32.090599
BAB73783	all2084	40.423107	34.79842	34.052139	35.262753	48.263206	27.42935	30.944927	32.40353	24.096388	39.084972	31.805189	41.004967
BAB73784	all2085	138.138443	48.481365	21.136967	49.430885	158.437057	24.408068	40.376915	66.761673	79.564796	25.792744	30.64817	73.471832
BAB73785	all2086	130.887604	979.261536	344.89032	345.249329	151.898804	576.746033	402.842102	318.794983	157.364563	580.638611	107.72657	343.057739
BAB73786		177.195877	2195.104492	4852.671387	12703.581055	227.658417	2186.683838	7878.584473	9956.121094	138.24913	2085.823486	2693.984131	8333.126953
BAB73787	all2088	57.050789	23.313747	13.35406	21.720678	52.227669	13.032586	44.869476	18.011871	38.052418	20.924644	16.040318	13.263875
BAB73788	all2089	39.563805	21.112612	10.984287	28.283384	33.690239	7.968522	25.74715	13.721443	8.726287	8.293317	8.496086	17.430428
BAB73789	alr2090	79.211739	270.567017	119.512695	184.455795	87.372643	240.124878	235.606033	187.393372	51.039925	240.848221	116.715904	154.003296
BAB73790	all2091	131.024475	248.804031	445.662384	650.344299	140.788773	283.549438	316.825317	372.513885	222.542572	363.092621	485.462494	525.869263
BAB73791	alr2092	55.644936	51.379745	84.005722	194.560272	65.899834	53.75124	120.485527	186.396545	48.397499	46.261818	87.351089	147.376938
BAB73792	alr2093	7.42734	8.338017	8.038255	8.404608	13.295188	5.565968	13.129851	7.947268	3.706474	1.99076	3.106727	9.099263
BAB73793	all2094	23.950443	24.712528	23.805653	42.178455	28.747519	17.481474	37.541382	46.209068	12.582075	19.945866	28.328028	49.604412
BAB73794	all2095	11.502182	8.143661	8.807974	20.690823	10.84774	9.076599	13.530488	20.253738	7.914856	10.051054	12.431574	24.99909
BAB73795	all2096	26.944252	22.590492	15.066386	51.836407	19.666035	14.15589	40.673256	58.088749	9.980255	28.051388	47.797977	35.18961
BAB73796	all2097	19.220234	12.796556	13.066381	33.219566	18.843626	10.844909	23.245789	34.177135	11.864664	12.590348	24.930828	46.036903
BAB73797	all2098	6.296494	0.102404	0	3.494589	7.675043	1.608797	6.609851	0.858019	4.257115	2.290423	2.751203	2.167495
BAB73798	all2099	65.82296	12.361547	12.061105	14.01099	54.714935	7.026094	10.899156	19.278559	53.035614	10.136305	9.514793	15.04731
BAB73799	asl2100	60.52462	30.394918	20.388966	49.305016	47.369427	7.000721	42.378147	95.659355	41.803791	4.80805	11.609376	49.539768
BAB73800	asl2101	21.892519	8.997622	24.870701	22.121817	14.351423	5.445055	21.761299	18.965702	22.184454	18.743542	40.892799	21.778715
BAB73801		50.532326	23.476458	62.405132	51.295746	47.074337	42.222916	40.760235	47.328907	95.646721	45.278175	132.818924	68.458717
BAB73802	all2103	55.597088	29.425564	31.093252	35.673935	48.749256	26.402769	35.31815	46.439796	46.332317	8.181654	47.247055	25.158707
BAB73803	alr2104	15.279708	9.756779	13.166487	44.684917	24.196415	8.887375	26.542593	35.627071	12.912251	5.909805	15.47648	42.331753
BAB73804	all2105	135.77916	14.239779	17.924194	34.723282	109.553238	10.450883	27.076681	29.749533	30.459211	26.879841	26.552921	39.611805
BAB73805	alr2106	104.58091	72.701698	79.555328	110.24485	130.289612	85.663376	100.461578	57.528198	108.74501	61.566475	87.232712	59.825993
BAB73806	all2107	282.490326	60.212349	110.585129	69.254784	356.205109	63.005169	69.25695	97.167259	307.623077	113.61924	117.370346	84.392365
BAB73807	all2108	152.980499	20.823082	9.750106	12.370327	244.932419	28.850861	18.482582	18.49962	126.036102	28.19257	33.463917	15.827438
BAB73808	all2109	238.991028	34.407055	5.450386	12.585588	373.928772	14.882304	23.16609	10.850905	69.458504	8.346417	5.159726	11.639552
BAB73809	all2110	491.384277	166.712418	68.502007	41.845974	804.734131	193.703445	117.857712	33.407768	585.979065	289.659607	41.812515	28.18173
BAB73810	alr2111	30.951445	22.544743	27.957865	21.674957	30.903337	41.931984	17.316313	18.738054	33.228096	43.586887	15.58732	22.949362
BAB73811	alr2112	9.127854	8.90563	3.628088	5.583745	11.705057	4.131288	7.798144	4.004665	0	4.22433	9.598103	6.979335
BAB73812	all2113	6.704273	6.238214	3.655206	8.33743	8.683321	8.439331	8.992493	4.21534	4.09748	5.266727	10.852092	12.836255
BAB73813	alr2114	101.665161	70.244843	62.569225	62.098637	105.867706	64.153625	70.876274	65.489998	83.14814	63.599487	100.488838	62.237823
BAB73814	all2115	142.041153	114.374893	132.176147	118.40593	148.101929	148.878479	156.935165	81.390816	158.29071	165.235123	180.441208	71.48056
BAB73815	all2116	86.163452	11.860946	6.333321	8.714266	72.068893	9.485579	7.667511	6.795281	51.597713	15.30857	13.458066	10.539954
BAB73816	alr2117	18.924421	143.953735	58.746071	128.039383	23.246868	67.563652	139.827728	127.853638	12.403626	60.496197	45.177361	197.404831
BAB73817	alr2118	18.013453	26.511715	16.351151	35.611889	54.197163	26.672184	36.841782	31.8449	17.855856	33.571583	11.835679	44.869453
BAB73818	alr2119	12.260492	8.783907	10.359759	20.296547	16.037361	9.668666	11.522305	23.436373	7.519506	5.204137	12.09519	43.853401
BAB73819	asr2120	25.507225	14.96707	23.267294	69.113663	14.107442	12.731523	31.856972	51.570591	18.235107	0	11.492606	53.229057
BAB73820	all2121	55.928093	42.861561	46.799728	107.10125	43.314716	39.871296	74.832153	79.445465	42.858261	27.191082	96.223007	94.804527
BAB73821	alr2122	23.114777	15.155487	10.398396	10.785027	20.093071	6.832286	12.838939	9.572134	5.993404	8.302378	20.537888	22.261326
BAB73822	alr2123	4.965848	5.177854	2.576849	4.80487	5.288749	2.592	3.897378	3.968208	1.456364	1.410619	2.286356	8.572762
BAB73823	all2124	15.577923	16.83065	24.350746	34.341396	18.269709	20.739054	23.354582	27.030996	15.659415	15.736646	29.784315	35.863239
